0.6355,46.7641,71959
0.7217,49.0478,106439
0.6529,46.7289,113326
0.5972,51.3415,203167
0.0773,50.747,34538
0.8403,50.7095,165521
0.3625,51.1179,49556
-0.4559,53.4348,40904
-0.2762,49.2997,30061
1.3962,44.48,117511
-0.7674,47.9147,290808
0.3924,48.3417,33861
-0.2601,51.1583,152798
1.429,53.2032,19168
-0.5652,52.4032,63311
-0.2434,46.0203,111731
-0.5797,57.3319,11709
1.569,46.7001,76019
0.3027,48.2312,59109
0.1963,45.9028,219594
-0.7085,46.7148,44093
-1,-1,-1
-0.7098,47.4296,158831
0.3717,53.4571,30155
-0.1413,50.0474,88556
-0.3265,50.7021,129533
-0.4951,51.575,69206
0.5474,46.685,301004
-0.2033,55.3464,54466
0.0909,50.2249,231373
0.1664,49.2945,27855
0.0544,51.1092,157312
0.2702,51.2471,48629
0.5895,46.6678,68754
-0.2269,52.592,180824
-0.6897,51.7397,143725
-0.1021,53.4848,36214
1.6037,51.4694,82686
-0.2343,51.2286,345065
-1.0701,55.5578,44460
0.5463,46.7005,132643
1.6048,47.3597,454107
-0.4497,52.7148,61717
-0.6159,50.3056,230330
0.0713,50.8666,212536
0.2791,52.8718,53085
-0.9751,52.1095,120905
1.1024,46.66,185694
0.3751,54.8977,122353
-0.2345,49.6908,622185
-0.2464,57.9398,26726
-0.6137,50.5327,90751
0.4657,48.4113,27004
-0.5986,53.4016,86928
0.887,46.9181,232558
-0.7547,51.8505,109374
-1.0861,49.591,47311
-0.2382,50.1423,165431
-0.5245,50.8233,246979
-0.1305,53.0216,137489
2.0608,45.7354,42888
1.2192,51.9127,149730
0.1559,43.853,188021
-1.8282,48.1123,59625
0.0065,48.8656,89787
-0.2996,48.9686,201147
0.2661,48.2536,38080
0.2987,51.5418,76825
0.2742,59.2461,52849
-0.371,51.2486,140070
-0.9545,49.8714,386361
1.752,53.1919,87688
-0.2878,50.1941,95264
0.8759,56.4897,51843
-0.487,49.3502,644082
1.6893,52.231,76466
1.0313,51.187,119712
-0.0925,50.0725,108167
0.5787,46.0127,161212
-0.3261,54.2401,229673
1.1379,48.6431,80811
0.5112,51.3295,44076
0.3135,52.9549,189087
-0.3098,47.8578,265313
0.2321,47.8554,119443
-0.1297,48.6402,148334
-1.3461,51.5279,133384
-1.1938,53.608,173043
0.9438,51.0516,294051
0.2336,46.926,106135
-1.7618,52.303,127658
0.5594,50.943,142416
-0.6674,48.6991,133062
0.9421,51.4868,108552
-0.1522,53.823,54198
-0.0465,52.0211,77999
-0.6728,47.8427,115748
-0.8324,58.8852,72305
0.8883,55.4482,117560
0.2603,55.3401,97347
-0.2808,50.8098,54395
-1.7092,51.6647,118998
-1.089,55.0534,108204
0.5839,44.9346,56571
-0.0369,48.4113,72578
-1.0557,45.796,176356
-0.9934,47.5348,92389
1.6296,48.5091,101655
1.2903,44.2067,220421
-3.0364,49.8165,15535
-0.2695,46.5854,64342
0.2637,53.3781,89087
-0.2237,49.0301,262881
-0.2535,50.3895,68532
-0.7648,50.6968,153905
-0.2461,45.6106,138972
0.3252,48.24,145400
