1.2775,48.4281,255719
0.1739,52.3254,418347
-0.4674,50.285,384303
-0.7494,55.7218,859365
1.7065,51.8878,125515
0.0897,54.3835,699439
0.4438,54.0366,171950
0.5805,55.5707,130673
0.7959,50.809,114397
-0.4326,48.5039,503825
-0.1643,49.7474,1016996
-0.2259,51.6107,124038
0.7031,53.0835,667926
2.2656,55.6237,72710
0.4587,54.3989,232646
0.8766,47.0671,448772
1.4851,58.7844,38830
0.8237,49.9298,271691
0.0356,51.0803,218303
-0.8476,49.1513,851219
0.6414,47.5079,155351
0.6189,52.1421,265313
-0.1388,49.2028,589568
0.8057,56.3075,114997
0.2744,52.4061,307353
0.1223,53.092,438218
1.0984,52.8419,273690
1.2507,48.3539,1119427
1.2591,57.3964,184966
0.2454,52.8913,910380
0.539,51.5932,96561
0.0275,54.0874,519723
0.3584,54.1249,189528
-0.1156,49.7812,254419
-0.4971,55.9746,672113
0.4931,53.5254,495127
2.0208,54.4675,135343
-0.7967,57.0822,318351
0.1299,53.8037,1358936
1.7997,55.9071,151698
0.2735,49.3224,477026
-0.9909,52.2568,1681541
0.8441,54.4721,216072
0.3815,52.0804,906475
-0.2409,54.0672,920736
1.1422,55.1867,166223
0.6608,53.4373,442211
-1.4132,51.631,690303
1.3063,57.4307,456776
-0.2268,52.4147,2672578
1.731,59.7181,96515
1.2471,51.3728,341478
1.0942,50.3286,95238
0.9626,54.9747,296480
0.8491,49.3459,729953
0.6163,53.3834,415910
3.1387,47.6896,200100
0.6064,52.059,620791
0.1454,52.9984,861180
0.0179,56.0761,492347
1.6273,48.5401,151862
1.4545,54.8028,587064
0.1512,45.8098,677055
-0.072,48.6123,206279
-0.3619,51.8906,288896
0.2164,51.0632,796111
1.6283,49.3388,140508
0.0118,54.9304,247431
1.156,62.3961,184723
-0.112,53.9486,459057
0.844,50.8686,1543641
3.1616,55.0358,341608
-0.113,52.8068,307176
0.6834,60.4937,179073
-0.3522,51.8844,2611571
1.6137,55.5372,272547
0.1278,55.1644,418962
1.381,51.3085,382932
0.0465,48.8454,627055
1.1,56.2556,878162
0.8915,51.5839,285581
1.077,53.7391,150609
-0.1476,56.6253,667394
-1,-1,-1
1.2217,49.3103,453568
-0.0746,51.1646,548576
-0.246,53.2667,504711
0.203,55.3895,734480
1.8768,53.0926,1198522
1.7014,47.7467,396071
0.5863,52.8557,545982
-0.9701,55.4983,526342
-0.0489,50.6086,539311
0.9406,54.5286,420520
0.0703,56.8979,201148
1.5375,53.4112,297029
0.917,48.5967,428072
2.3226,59.487,276277
0.8297,59.2254,498188
1.503,57.648,358515
-0.6116,54.0547,198547
-1.0756,53.8995,476134
0.7455,56.6312,402031
-0.161,47.8579,194490
-0.0945,51.0349,257549
-1.5819,48.4639,631591
0.4209,48.3807,336338
0.6758,52.2025,346286
-0.4827,48.0517,783998
2.0898,46.7495,59853
0.9157,47.5993,219209
0.1606,56.7745,346599
-0.0334,51.4674,1002151
1.3369,51.5169,243225
0.875,51.84,580734
-0.1113,47.6397,535259
0.369,50.7504,532289
