0.7907,45.5152,68243
0.6905,47.9868,128258
1.3788,44.9075,113658
-0.7329,51.5328,228012
0.3985,49.3346,34191
-0.6643,51.0587,241988
0.0453,50.3479,44830
1.1842,50.6704,34900
-0.1405,48.074,29960
-0.4065,45.1303,166338
0.6315,45.5019,299596
0.3618,47.2852,32139
-1.2657,51.0218,240593
-2.5595,56.1737,19251
-0.631,51.3931,73500
-0.6508,45.2999,154848
0.8203,54.8213,11926
-1.1828,48.3446,88955
-0.4669,47.9103,62450
1.2072,43.8167,226959
0.9487,43.9457,43317
0.4868,48.4249,69206
0.4593,45.1874,168706
0.5458,52.2299,38857
-0.2984,49.1169,83515
0.7153,48.5905,133917
-1,-1,-1
1.7214,44.5135,353888
0.3404,53.6866,44905
-0.9484,50.1249,252134
0.6383,47.7147,33323
-0.6681,50.7375,146367
2.1555,48.2694,64142
2.0524,44.0949,77510
-1.1375,52.3895,213096
0.0329,49.9515,128975
0.3117,52.0022,43302
2.5688,49.443,112220
-0.1555,50.0854,364585
-0.4941,53.8962,43940
0.9482,45.2002,126486
-0.1048,47.7452,490972
0.2257,50.9559,65168
-2.3907,50.8561,323719
-2.0711,51.7801,293904
0.0621,51.9837,42419
1.1124,48.9685,123512
1.3878,45.2773,201180
-1.0604,55.2501,140224
-1.3217,49.5055,633967
-0.1355,56.753,27269
0.4413,48.3945,112682
-0.5142,48.3165,27384
-0.3322,52.0567,83676
-0.8299,47.445,201018
0.0882,49.938,134873
2.7597,44.6296,52781
-0.4295,49.2414,176784
0.5437,48.7329,268463
-0.5101,52.3247,134401
-0.8131,47.5393,46105
-0.7411,52.7476,165179
2.4899,40.5151,243208
-1.6495,46.8282,64491
-1.4867,49.2676,84110
0.2498,47.3479,230295
1.0147,46.3951,43261
-0.6561,51.4038,55492
2.4523,56.0608,68629
-0.3813,50.1798,115094
-1.6409,49.3773,497461
-0.1566,54.0284,107436
1.3663,47.4583,82664
-2.6259,58.9463,51250
1.0733,47.0021,713131
0.347,52.4955,78401
-1.3727,52.4784,131814
1.3569,47.5462,116537
-1.8168,47.2205,203964
-0.1306,53.0199,206905
0.7105,47.9773,84146
1.1821,49.5626,42641
0.4557,51.7512,201143
-0.7423,47.158,273690
-0.1544,47.1362,133180
-1.0583,48.4466,173366
0.3093,48.8195,199670
2.3041,49.1701,239914
0.2483,50.5795,413181
0.1209,45.9308,122260
-0.0527,49.5433,172998
-2.1366,52.5024,146216
-0.8922,47.8151,179096
-1.7853,53.0988,132225
-3.093,55.7096,57114
0.8337,50.0639,85972
0.8596,45.2243,135867
2.6664,54.3944,104722
-0.9728,56.2239,127894
-0.8198,55.3482,98276
0.1978,49.2419,57711
-0.798,49.6832,143634
-0.3215,53.2248,107510
2.6662,41.717,62351
2.0507,45.214,87590
-0.3881,44.0348,192425
-0.4078,45.8453,100597
1.4185,47.624,111219
2.6069,41.8473,261809
0.1344,45.4834,17270
1.0121,44.1932,66784
-1.211,53.777,105175
-0.9973,48.6601,295708
-0.0793,49.1285,64207
1.0852,47.8053,163352
-0.2081,44.4598,179589
-0.353,47.8012,181669
