-0.6773,50.7181,138278
-0.8746,53.3993,345171
-1,-1,-1
3.5578,51.2165,319725
2.5919,50.9022,56306
-0.9808,55.1836,270178
1.21,52.9904,74904
1.0797,54.6324,54841
1.384,50.2736,48230
-0.1156,48.5489,176560
0.706,49.1405,406735
2.3576,48.987,53608
-1.9258,55.4844,255630
2.6034,54.8037,31392
1.215,53.3561,100888
1.1642,47.2108,174411
0.0076,59.6136,17912
2.07,48.8252,113296
0.0476,51.1458,95390
-0.4034,49.0627,330483
0.2938,48.2944,64728
-0.5457,53.2544,112845
-2.5076,51.8076,312923
-0.9303,57.5657,45197
-0.4841,53.0989,130865
0.9947,52.1035,200111
-1.2841,55.0943,113193
1.6711,48.2714,460649
1.6614,56.2678,74332
-0.3605,53.3477,335182
-0.0196,52.1697,41480
0.5327,53.356,214806
0.5159,53.7332,78123
0.1512,49.7304,102961
0.707,54.4224,259086
-0.1818,53.9726,202243
-0.2713,56.4422,56424
-5.3646,61.2823,173195
-0.1879,53.8949,509079
0.8451,56.5646,96281
-0.4328,50.291,195124
0.5099,50.9395,663950
-0.2298,55.2506,90294
-0.6227,52.9955,358787
0.0416,53.5912,343349
-0.3003,56.2271,69518
-0.6349,54.5098,179153
-0.1013,50.4416,281690
0.9423,57.1538,182287
0.4777,51.7746,941808
1.6479,58.8849,39871
-0.4565,53.0724,140197
2.7959,48.6725,41095
0.646,54.9006,116230
0.0005,50.3853,316362
-0.1689,53.9998,174680
-1.0393,52.2022,75604
0.8692,51.7486,249475
-1.2133,54.1838,362075
-3.0949,58.7878,291249
2.7336,47.6614,65254
1.3452,54.5398,240492
-3.8153,50.2366,320983
1.137,47.7211,83529
0.7376,50.8013,133150
-0.1017,51.4415,326316
-2.3383,53.5881,64434
0.9267,53.7272,144290
1.833,60.566,75894
0.3778,53.2245,185807
0.9615,50.8023,574635
3.1535,54.5655,133641
0.6505,51.9578,149350
0.7347,59.4673,70484
-0.1409,51.7345,1033166
0.6131,56.0855,113621
0.8962,54.055,170798
-0.4127,53.0791,145643
1.2414,47.9586,237119
0.2875,56.4594,336918
-0.2057,52.6901,122260
1.2771,53.2902,67594
-0.144,56.161,265330
0.5076,49.7041,382656
0.6676,50.0626,186750
1.2075,49.9781,230809
-0.0879,52.9842,191357
-2.0197,57.1607,268807
0.5577,54.1224,443515
0.2293,49.546,168972
0.1971,53.0825,190522
3.1848,51.0917,229683
0.1454,50.5321,192721
-0.032,55.1892,173822
2.1028,54.3404,86823
0.9281,53.7815,121075
-0.6217,50.4116,174537
-0.4161,61.3734,119071
1.0218,58.1359,177675
0.7277,57.7011,143356
0.3566,52.8788,87742
-1.4367,54.0976,179821
0.893,55.8805,154823
-1.8013,49.9354,87561
-1.9587,53.0133,118540
0.6515,46.6959,270437
0.5557,48.5966,138102
-0.7044,53.5273,155457
-1.2085,49.1559,322618
0.9141,48.3628,25288
-0.4052,49.3212,101514
1.8665,54.555,144104
1.7628,49.8246,415170
-1.5217,54.3827,108972
-0.6886,53.3315,244484
0.9728,46.9887,233573
0.706,50.5121,218088
