-0.1325,46.8248,118166
-0.7646,49.906,226644
-0.265,46.9179,190347
-1.2319,52.5841,428298
-1.4964,51.8054,60870
-0.8451,51.8029,451494
-1.1614,52.1279,83224
-0.5786,53.0678,62079
-0.2027,48.5787,55514
-1.469,46.4382,348928
-0.4859,46.9062,622397
-0.3451,48.4347,60436
-0.2433,50.5744,434674
-3.4525,57.8585,38824
0.1398,51.1802,131754
-0.0058,44.9522,266692
0.8343,55.5376,21101
-1.1073,48.6973,158633
1.4167,46.3853,119197
0.4055,44.8745,432256
-0.1376,45.3595,76092
1.6572,47.6905,127130
0.2205,45.7567,295563
0.4394,52.9971,69766
-0.1772,49.4728,161137
0.4736,49.3122,219276
0.0694,50.458,172355
-0.9821,47.3938,657758
-0.0118,54.7151,79616
-0.0409,49.7574,466616
0.807,47.9857,53097
1.2744,49.3314,252847
0.7003,50.2851,117673
1.2286,45.2609,134743
-0.0199,51.8976,387349
0.9945,49.5031,230731
0.3027,52.6477,79633
0.056,52.5605,197593
0.5822,49.9159,689811
-0.1135,54.1588,82426
1.5944,44.8888,224421
0.0213,48.0552,887283
1.154,50.5719,114862
0.437,48.6789,491691
-1.8374,52.1172,542552
0.1525,52.4865,77757
1.4689,49.1084,220626
-0.9333,47.909,342069
-0.646,55.5803,253273
-0.5722,49.3458,1186421
-0.0255,57.45,49577
-0.0281,49.3382,197881
-2.0793,50.3799,49214
0.0253,52.2735,138529
0.4836,46.5636,349844
1.3472,49.2032,234706
1.1796,46.6012,102566
0.1769,49.1232,324140
0.0386,49.7006,483638
0.331,52.0915,251701
1.332,45.7315,80170
-1.2629,53.9135,409815
2.4429,40.691,396399
-1.9042,47.4433,109147
0.0156,48.2058,139645
-0.2904,48.2858,425282
1.4161,46.3766,78656
0.0134,51.2708,103195
0.2312,59.1279,100998
0.1039,50.2047,204678
-0.506,48.8255,869264
0.9031,53.6635,200764
0.8401,48.4382,150152
1.2487,55.8549,102392
-0.0178,48.3395,1483437
-0.6387,54.1135,132209
-0.0714,51.7732,225665
0.2287,49.1335,206354
-0.1439,45.9241,400987
-0.0553,53.5766,363494
0.8008,48.3495,157108
0.2476,51.0497,75636
-0.3518,53.1499,360644
-0.3269,47.1393,543845
-0.3967,47.7861,224243
-0.9926,48.8157,305475
0.1913,49.4213,305599
0.569,51.4087,412984
-1.561,52.7694,882985
0.7774,45.6273,207862
-1,-1,-1
-0.6347,51.5935,275337
-0.1442,47.4663,320728
0.9967,50.91,225580
-1.1534,54.4432,110078
0.8551,50.5808,148135
0.9583,45.4477,232137
1.6544,56.186,167175
-0.239,56.3085,288741
0.8385,54.3867,175848
1.3092,48.5896,107103
0.1364,49.2366,281264
0.3452,53.2298,213959
3.4628,41.1053,110774
1.4399,46.1954,150556
-0.7864,44.6709,360879
-0.4182,46.1904,178550
1.6845,47.805,188662
0.4525,44.1378,431364
-0.3789,46.3319,30193
0.8631,44.6556,111773
0.4679,52.7435,195605
-0.5582,48.6877,574637
-0.0106,49.5279,112807
0.8355,48.506,293617
-0.1572,44.673,322861
0.5365,47.3398,310206
