-1.065,48.6648,91378
0.3332,49.6456,131228
0.2642,47.3137,122827
1.8562,50.3686,235730
0.0153,51.0368,40412
-0.9534,52.653,218375
-0.9306,52.6503,51994
-0.6929,53.9107,43726
-1.5925,50.8506,34149
1.2821,44.7848,150187
1.0904,46.3868,317092
-1.6674,50.6488,36836
2.5229,48.6867,186256
-3.335,58.305,22408
0.3774,51.6959,79397
-2.4685,48.399,139544
0.3333,56.6275,11920
0.8592,47.6145,84556
-0.9008,49.648,70472
0.3314,45.9568,229411
-0.9867,47.1894,50435
-1.1204,51.34,80631
0.16,46.7817,161781
0.0947,53.9897,36481
0.6146,49.5127,96878
0.0861,50.5185,156489
-0.7271,52.0336,83961
0.9692,46.5508,402740
-0.6955,56.0751,54122
-0.8459,51.3219,297138
0.0653,49.6131,32830
0.3342,51.0606,172961
-0.2436,51.9992,61522
0.4174,47.0394,78347
0.6529,51.9769,192118
0.6807,50.6189,137413
-0.8156,54.4527,42760
1.3171,51.9824,94228
-0.8089,51.9796,373704
-0.6863,55.3943,45084
0.3575,47.0836,143105
1.0454,48.0415,497086
0.9921,51.4929,65038
0.0543,49.8891,264887
-0.4506,51.5775,261825
-0.5278,53.9148,53833
-0.1843,51.5545,119101
1.7699,46.2048,190283
-0.8108,56.3171,144908
-0.2952,49.9536,652887
-0.5303,58.4776,28522
-0.4581,50.5976,106248
-0.8977,50.0048,30871
0.6555,52.38,91300
-0.7903,48.7105,231381
-0.4071,51.7375,138582
-3.4072,52.1369,56248
-0.4101,50.5258,189602
-0.7904,51.3,255173
-0.8002,53.9148,160403
-6.3678,54.4689,54040
-1.2009,54.4971,175411
1.523,42.7273,221734
0.1882,46.2819,64388
-1.1023,50.1828,107726
-0.6059,49.4718,229110
-0.915,49.6566,45283
-0.5485,52.6122,73232
-0.0123,59.7861,55083
-0.0281,51.1348,136533
-0.844,49.9854,442993
-4.2629,59.4154,106649
1.3451,48.7814,95151
-0.3028,57.9242,54535
1.1681,48.2503,757277
0.2145,53.9384,81897
0.5757,51.8664,135496
0.3226,49.8785,120621
-0.219,46.983,187538
0.8149,53.4043,250485
-1,-1,-1
-1.9565,54.0565,48107
-0.0017,53.4951,207574
-0.686,48.4092,284871
0.1627,48.1276,140522
-0.2515,48.9672,164698
0.6293,49.8193,164418
-1.4159,54.0576,190565
1.9644,50.3384,361757
0.9556,46.4094,131344
-0.8781,51.6622,157802
0.21,51.513,169687
0.2687,47.9892,159988
0.3175,52.3299,120260
-1.0056,54.9482,69722
-3.0306,55.233,90158
0.8592,46.5285,138330
1.2023,57.1069,79978
0.1075,56.4618,122403
-0.9792,56.8181,103532
0.3566,50.3891,61164
-0.8673,51.0588,135620
-0.9003,55.1136,116149
1.5275,44.1605,66847
0.7337,47.8476,80936
-1.9025,46.8014,177469
-0.6622,47.4038,103538
0.4825,49.8604,116782
2.0302,43.6638,223686
-2.5558,49.5274,16825
-0.0594,46.5667,71987
-0.0585,53.9377,100933
-0.6424,49.6342,312375
-2.0347,52.395,71730
0.408,49.7725,164617
-1.9751,47.4857,172818
3.0912,45.759,175314
