-0.7073,46.2749,76791
1.4373,46.5281,94777
-0.7591,46.279,145003
1.8543,48.3251,182671
-0.7416,49.7465,36101
-0.0919,49.7846,155789
0.9954,48.646,57020
-1.4349,52.6046,48950
1.1709,45.9983,33236
2.0833,42.0071,99157
-0.8483,46.1801,267944
-0.9277,47.8447,36190
1.4809,47.6592,120199
3.6313,49.1477,20357
-0.2559,50.2626,56157
1.3263,42.6796,100500
0.6977,54.1852,11182
0.7976,45.6599,65287
-0.896,47.6179,51930
-0.084,44.3596,190360
-2.7391,46.8673,63605
-0.2903,48.4581,76825
-0.2036,45.1308,166733
2.1629,49.8075,25458
-1.1587,49.2303,82307
0.4335,48.1258,137660
0.6676,48.5961,55492
3.0244,42.6025,269904
0.3148,52.9871,57446
1.0065,47.543,190440
1.6501,45.9755,23643
-2.1615,51.4281,141267
2.2931,47.3953,41118
0.4339,45.0111,64875
-0.0386,50.5877,156176
-0.2558,49.4766,143207
0.2478,51.2913,30356
1.3637,49.8807,75480
-0.7413,49.8661,310140
1.8333,50.8002,45673
-1.4189,46.8105,121966
0.2158,46.7415,383909
0.7975,49.629,50138
0.8744,47.0851,205725
-2.3472,51.3312,196286
0.6078,50.6976,52892
-1.9083,51.1852,121031
-1.1704,47.0293,161297
1.885,51.5769,115158
-0.6536,48.2167,548569
2.8712,52.9433,26789
-0.4078,48.5111,76570
3.5904,43.405,28810
-0.627,51.5897,74540
1.2858,44.7241,203078
1.158,48.1483,94346
1.3969,45.2776,50250
-0.1197,48.2105,138447
0.429,48.1059,231566
-0.3423,51.3853,138269
1.6182,44.3654,41228
0.5989,50.6817,142949
-0.9018,43.0753,182817
0.404,44.0688,51322
1.2418,45.8173,81096
-0.4658,47.3123,175863
0.3443,46.3567,35751
-1,-1,-1
1.7912,55.8768,52698
-1.1679,50.191,130075
-0.7175,47.8498,326678
1.2635,51.8408,78550
-2.4076,50.4637,92179
0.8899,54.611,45066
-0.8351,47.8171,546176
-0.4697,52.5432,67276
-0.5347,50.8936,106534
2.5689,45.6257,95343
-0.3145,45.0676,125467
0.0281,52.0753,196083
0.5827,47.3749,73484
2.0215,47.9737,45183
0.3161,51.1266,159054
0.7438,45.0695,247431
-0.824,47.0751,114124
-2.4051,49.0238,146233
0.1395,48.2606,118664
-1.3884,51.9767,146783
0.6492,49.5196,230993
-1.3081,46.6361,94609
0.0315,48.7343,103742
-1.7418,51.3497,134916
0.6314,45.6237,114927
-2.4934,53.0159,121371
3.4374,48.394,55885
0.048,50.0967,77508
-0.492,45.8601,93240
0.3414,55.8584,61808
-0.2464,54.7177,106819
0.9074,52.8551,99135
-0.9908,49.6951,52156
-1.4103,49.5471,113496
1.3204,50.8322,97269
-0.0298,43.7602,47125
1.1105,45.4541,63541
-0.3184,43.2957,185173
1.1211,43.63,82292
-0.9516,49.2357,94598
-0.045,43.6629,186964
1.5503,43.3163,16331
-1.2042,45.7038,62091
1.0239,50.7922,79266
-0.2254,47.2175,253675
-0.0748,48.3784,72553
-0.1856,48.3118,136188
-0.767,44.3162,124952
-1.5218,48.2285,114057
