-0.8507,54.6361,197148
0.7079,55.6057,361281
3.8014,49.7612,322554
2.6906,55.9316,617547
2.7785,54.517,94873
-0.5698,58.7655,585872
0.2628,57.8987,124811
0.6894,59.0474,95696
0.6183,54.8021,75185
0.3366,51.6699,382536
-1.2274,54.6662,805544
-0.0432,55.2387,87531
-2.3126,59.9506,624095
-1.0339,62.6353,51819
-0.6999,59.3911,199316
-1.2498,53.2155,331890
1.96,61.6666,27733
1.3611,53.2318,213267
-0.835,55.8231,156238
0.3626,51.8964,561684
1.0994,51.0387,112158
0.381,56.1469,188021
1.4862,51.4787,434129
2.3746,58.2428,88665
0.6612,55.7475,214727
1.5406,55.4121,359535
-1.5873,59.4848,243208
4.6227,49.031,847219
0.401,61.6348,119830
0.0388,56.8007,633743
-0.1271,56.0892,71142
0.0957,57.7491,417644
1.985,56.1203,147770
0.829,52.6849,187735
1.0429,58.0318,492442
1.9044,55.7059,313900
1.1218,59.0644,103448
-2.7556,62.8509,284462
0.9391,56.7106,954810
2.2633,58.9687,111298
0.1935,53.3307,322559
-0.4806,55.5689,1253329
0.4688,58.4748,151679
-0.9031,57.1323,725507
0.8571,56.6873,696908
0.6929,59.2326,118151
0.5025,57.2299,284388
-0.6229,54.6731,506373
2.8688,59.3958,364660
0.8237,55.2191,1615747
0.0264,64.8775,70650
1.4039,55.0113,267465
0.8168,54.4804,73843
-0.6736,60.2728,212580
-0.6867,54.8276,683093
4.8442,52.7779,333071
-1.7501,56.7248,142583
-0.0108,56.4423,453890
0.0529,56.814,644115
1.7473,57.9951,414638
-4.6818,59.1219,119235
0.9767,58.9024,435644
-1,-1,-1
-1.274,53.8355,153655
0.6213,54.6966,236117
-0.2822,55.3884,581818
-3.2192,58.3608,110353
1.5855,56.9246,182817
0.1509,66.617,128937
0.4451,57.0425,319686
-0.7971,56.1705,1175667
-1.7531,63.6544,246831
1.3637,55.0261,230274
0.8768,63.5855,126966
1.4645,54.1832,1972836
3.9927,56.8622,260899
0.8837,58.0547,327901
-1.0265,57.5806,280080
0.0848,52.7131,491672
-0.1067,60.9428,597967
-0.9156,57.2772,222322
2.3609,56.1792,132864
1.7205,58.3604,523685
-0.3412,54.1901,677055
2.2382,52.1586,343272
3.2522,51.6169,422747
-0.1366,56.8909,388726
-2.4264,61.5787,494328
4.1075,54.66,901754
-4.0675,57.682,353306
-2.0916,59.3151,398259
-0.8693,59.0733,414087
-0.209,54.6142,399396
1.1107,58.008,318997
1.7583,58.6808,149536
2.5495,56.0124,209864
-1.8542,55.3798,324136
0.6388,64.7602,225762
1.49,61.8475,332825
-1.1717,63.9071,267333
-0.0886,57.2294,152701
-0.4266,56.9401,342479
-0.3076,61.1751,271190
0.0063,51.657,162243
0.7345,54.0157,203970
-0.8556,51.7054,487457
-0.4704,53.2714,233170
0.9918,55.6585,274443
4.1287,47.4552,616522
2.7445,50.0692,41147
1.7243,50.7287,166034
1.2554,59.1986,257972
0.1439,55.1161,787725
-1.0418,57.756,167636
1.2708,55.1863,395790
0.0409,51.4555,454301
0.8048,54.1553,441502
