-0.8579,44.5546,166786
-1.9833,48.2274,319851
-0.1914,43.838,266326
-1.1901,49.7134,574611
1.0621,46.2252,91833
0.1542,47.9555,527755
0.6147,47.4176,113000
0.0858,49.575,95072
-0.248,45.6668,76469
-1.7115,43.7287,354755
0.2216,43.2062,799463
-0.6689,45.8071,80398
-0.5173,47.9681,480041
-1.9695,53.5234,45935
-0.4196,48.8902,167248
-0.5611,42.4979,318561
-0.4267,54.2117,29833
-0.8408,45.4478,208384
0.547,44.2574,166564
-0.1914,42.4148,551908
0.5269,41.5759,107110
-0.5698,47.045,189087
-0.8205,43.779,400927
-1.7186,52.4435,84712
-0.1429,46.5097,208524
-0.1747,47.0535,324813
-0.5885,48.2487,201143
-1.2282,44.6058,845466
0.5803,51.4116,128181
-0.0166,46.8174,662635
-0.7189,46.6324,71804
-0.7381,48.4595,432833
-0.5285,48.6647,140200
0.36,43.1201,182752
0.4317,48.609,504418
-0.4795,48.1094,330309
-0.3454,50.4973,100435
-0.3795,50.174,234643
-0.0579,47.5608,1258208
0.2982,50.9854,111120
-0.2802,43.7507,314511
0.2639,44.8896,1268904
0.0286,48.8806,156066
0.213,45.9611,669056
-0.8522,48.3066,681145
-0.1278,49.9914,116736
0.3288,47.3737,294488
0.2556,43.7478,466569
0.8609,51.3231,366162
0.4652,45.5527,1635285
0.4744,54.3008,70231
0.001,46.3657,267150
-0.6884,45.9916,65701
0.7169,48.7563,223052
-0.039,44.0442,564612
0.8993,46.7432,315624
-3.6452,48.6483,144303
-0.4223,46.7797,475430
-0.097,46.9202,666160
-1.2565,50.8887,375226
-2.0685,46.2665,112081
-0.7011,50.5285,419197
-1.6905,41.6395,523685
-1.0277,43.506,146081
-0.9209,46.2122,200819
0.2083,44.8325,540143
-1.4947,46.4322,101380
-0.4106,48.8733,159054
1.4381,55.2555,133545
-0.6221,48.0538,327283
-1.3413,46.6416,1218690
-0.4971,52.3086,241398
0.2484,46.1115,214376
-0.4966,54.9917,133329
0.6394,44.8558,1863178
-0.4132,51.1347,196166
0.2009,48.6403,362876
-0.1718,46.6072,284110
-1.4157,44.1593,505999
0.0113,50.7357,593055
-0.2672,46.4938,208008
0.7363,47.6787,107335
-1,-1,-1
0.4744,43.3746,667394
-2.0193,46.4694,307017
-0.1726,45.0332,401277
-0.2184,46.9151,395968
-0.9628,50.0861,545580
-0.3978,48.8888,989394
-1.2985,44.7221,285932
0.2443,46.8515,361871
-0.3809,48.4599,405865
-0.4194,44.7694,401240
1.283,47.7677,316408
2.9465,47.3714,185295
1.0966,47.4628,217823
-1.398,44.8152,321259
-0.8624,56.098,202629
1.8448,51.4643,367886
1.2332,51.2653,254954
-0.313,47.3599,142878
0.303,46.1394,349506
0.686,50.0686,272374
-1.6654,43.3372,145120
-0.9478,45.6964,183977
1.0315,39.8061,438530
-0.2307,42.9601,231140
0.056,46.5254,270211
-1.2834,42.7689,578688
-1.6022,44.6379,39901
-1.6217,44.1802,154216
-0.49,50.9172,249774
0.3794,44.8283,726188
0.1922,46.4072,168715
0.384,46.0322,375519
-0.4236,41.8955,394727
1.2143,43.6567,429684
